"","Country","ReGroup","SubScenario","Amount","Share"
"266","Russian Federation","Top 10%","Explicit_Implicit_cons",12884.4794599948,0.207839019310327
"267","Russian Federation","Top 10%","Explicit_Implicit_prod",23757.529403116,0.220171337434635
"268","Russian Federation","Top 10%","Implicit_cons",10285.7803014752,0.207403315445927
"269","Russian Federation","Top 10%","Implicit_prod",21158.8302445965,0.221546194935953
"270","Russian Federation","Top 10%","Null",NA,NA
"271","South Africa","Bottom 50%","Explicit",162.547872504148,0.154169521887338
"272","South Africa","Bottom 50%","Explicit_Implicit_cons",4233.1310556129,0.403361736722237
"273","South Africa","Bottom 50%","Explicit_Implicit_prod",5868.73040650218,0.236473647392073
"274","South Africa","Bottom 50%","Implicit_cons",4070.58318310875,0.43119295768925
"275","South Africa","Bottom 50%","Implicit_prod",5706.18253399803,0.240125361253414
"276","South Africa","Bottom 50%","Null",NA,NA
"277","South Africa","Next 40%","Explicit",427.824292963557,0.405772562149633
"278","South Africa","Next 40%","Explicit_Implicit_cons",4244.05503609677,0.404402648445027
"279","South Africa","Next 40%","Explicit_Implicit_prod",10631.9128173921,0.428400527633319
"280","South Africa","Next 40%","Implicit_cons",3816.23074313322,0.404249648596923
"281","South Africa","Next 40%","Implicit_prod",10204.0885244285,0.4294044974186
"282","South Africa","Next 40%","Null",NA,NA
"283","South Africa","Top 10%","Explicit",463.972886097887,0.44005791596303
"284","South Africa","Top 10%","Explicit_Implicit_cons",2017.44111317049,0.192235614832735
"285","South Africa","Top 10%","Explicit_Implicit_prod",8317.04987309526,0.335125824974609
"286","South Africa","Top 10%","Implicit_cons",1553.4682270726,0.164557393713827
"287","South Africa","Top 10%","Implicit_prod",7853.07698699737,0.330470141327986
"288","South Africa","Top 10%","Null",NA,NA
"289","Spain","Bottom 50%","Explicit",186.801391667871,0.368999900015391
"290","Spain","Bottom 50%","Explicit_Implicit_cons",2709.52802815682,0.388366924746768
"291","Spain","Bottom 50%","Explicit_Implicit_prod",9310.80985534471,0.365511393102244
"292","Spain","Bottom 50%","Implicit_cons",2522.72663648896,0.389882159547213
"293","Spain","Bottom 50%","Implicit_prod",9124.00846367681,0.365440659686048
"294","Spain","Bottom 50%","Null",NA,NA
"295","Spain","Next 40%","Explicit",228.435479618189,0.451242190363069
"296","Spain","Next 40%","Explicit_Implicit_cons",3082.17145182789,0.441779319442197
"297","Spain","Next 40%","Explicit_Implicit_prod",11517.1280395095,0.452124098726124
"298","Spain","Next 40%","Implicit_cons",2853.73597220971,0.441038964559075
"299","Spain","Next 40%","Implicit_prod",11288.6925598913,0.452141980413862
"300","Spain","Next 40%","Null",NA,NA
"301","Spain","Top 10%","Explicit",91.000099672684,0.17975790962154
"302","Spain","Top 10%","Explicit_Implicit_cons",1185.02241754441,0.169853755811035
"303","Spain","Top 10%","Explicit_Implicit_prod",4645.44003823855,0.182364508171632
"304","Spain","Top 10%","Implicit_cons",1094.02231787173,0.169078875893712
"305","Spain","Top 10%","Implicit_prod",4554.43993856587,0.18241735990009
"306","Spain","Top 10%","Null",NA,NA
"307","Turkiye","Bottom 50%","Explicit",4417.17665056582,0.362461330795179
"308","Turkiye","Bottom 50%","Explicit_Implicit_cons",9817.3071440779,0.350617246040863
"309","Turkiye","Bottom 50%","Explicit_Implicit_prod",24432.2691243745,0.315868169462271
